admin_code,admin_level,region_name_en,region_name_ru,country_iso,federal_district,occupation_category,occupation_code,wage_value,currency,wage_period,wage_measure,survey_type,year,population,parent_admin_code,classification_system,data_availability,source,last_updated
47,1,Murmansk Oblast,Мурманская область,RU,Northwestern,Total,,114277.1,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-Northwestern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
47,1,Murmansk Oblast,Мурманская область,RU,Northwestern,Total,,126373.5,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-Northwestern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,Total,,53188.3,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-Northwestern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,Total,,62974.8,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-Northwestern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
49,1,Novgorod Oblast,Новгородская область,RU,Northwestern,Total,,72709.5,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-Northwestern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,Total,,44853.3,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-Northwestern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,Total,,54985.6,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-Northwestern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
58,1,Pskov Oblast,Псковская область,RU,Northwestern,Total,,63662.1,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-Northwestern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
40,1,Saint Petersburg,г.Санкт-Петербург,RU,Northwestern,Total,,96232.2,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-Northwestern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
40,1,Saint Petersburg,г.Санкт-Петербург,RU,Northwestern,Total,,110473.4,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-Northwestern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
40,1,Saint Petersburg,г.Санкт-Петербург,RU,Northwestern,Total,,123341.4,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-Northwestern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,Total,,53431.7,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-NAT,OKATO_MACRO,federal_district,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,Total,,63869.8,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-NAT,OKATO_MACRO,federal_district,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
RU-FD-Southern,0,Southern Federal District,Южный федеральный округ,RU,Southern,Total,,73326.3,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-NAT,OKATO_MACRO,federal_district,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
79,1,Republic of Adygea,Республика Адыгея,RU,Southern,Total,,46430.6,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
79,1,Republic of Adygea,Республика Адыгея,RU,Southern,Total,,56300.8,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
79,1,Republic of Adygea,Республика Адыгея,RU,Southern,Total,,65412.4,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
85,1,Republic of Kalmykia,Республика Калмыкия,RU,Southern,Total,,42151.2,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
85,1,Republic of Kalmykia,Республика Калмыкия,RU,Southern,Total,,49161.5,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
85,1,Republic of Kalmykia,Республика Калмыкия,RU,Southern,Total,,56170.4,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
35,1,Republic of Crimea,Республика Крым,RU,Southern,Total,,47325.1,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
35,1,Republic of Crimea,Республика Крым,RU,Southern,Total,,55309.7,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
35,1,Republic of Crimea,Республика Крым,RU,Southern,Total,,65258.9,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
03,1,Krasnodar Krai,Краснодарский край,RU,Southern,Total,,58256.4,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
03,1,Krasnodar Krai,Краснодарский край,RU,Southern,Total,,70410.4,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
03,1,Krasnodar Krai,Краснодарский край,RU,Southern,Total,,80517.6,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
12,1,Astrakhan Oblast,Астраханская область,RU,Southern,Total,,53963.8,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
12,1,Astrakhan Oblast,Астраханская область,RU,Southern,Total,,62551,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
12,1,Astrakhan Oblast,Астраханская область,RU,Southern,Total,,70487.4,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
18,1,Volgograd Oblast,Волгоградская область,RU,Southern,Total,,51833.4,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
18,1,Volgograd Oblast,Волгоградская область,RU,Southern,Total,,61254.2,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
18,1,Volgograd Oblast,Волгоградская область,RU,Southern,Total,,69324.9,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
60,1,Rostov Oblast,Ростовская область,RU,Southern,Total,,52100.1,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
60,1,Rostov Oblast,Ростовская область,RU,Southern,Total,,62481.6,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
60,1,Rostov Oblast,Ростовская область,RU,Southern,Total,,71838.4,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
67,1,Sevastopol,г. Севастополь,RU,Southern,Total,,47638,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
67,1,Sevastopol,г. Севастополь,RU,Southern,Total,,56941.6,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
67,1,Sevastopol,г. Севастополь,RU,Southern,Total,,68083.9,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-Southern,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
RU-FD-NorthCaucasian,0,North Caucasian Federal District,Северо-Кавказский федеральный округ,RU,North Caucasian,Total,,42090.7,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-NAT,OKATO_MACRO,federal_district,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
RU-FD-NorthCaucasian,0,North Caucasian Federal District,Северо-Кавказский федеральный округ,RU,North Caucasian,Total,,49459.8,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-NAT,OKATO_MACRO,federal_district,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
RU-FD-NorthCaucasian,0,North Caucasian Federal District,Северо-Кавказский федеральный округ,RU,North Caucasian,Total,,56254.2,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-NAT,OKATO_MACRO,federal_district,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
82,1,Republic of Dagestan,Республика Дагестан,RU,North Caucasian,Total,,39053.5,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
82,1,Republic of Dagestan,Республика Дагестан,RU,North Caucasian,Total,,44639.2,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
82,1,Republic of Dagestan,Республика Дагестан,RU,North Caucasian,Total,,50101.2,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
26,1,Republic of Ingushetia,Республика Ингушетия,RU,North Caucasian,Total,,35824.6,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
26,1,Republic of Ingushetia,Республика Ингушетия,RU,North Caucasian,Total,,40587.6,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
26,1,Republic of Ingushetia,Республика Ингушетия,RU,North Caucasian,Total,,44398.5,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
83,1,Kabardino-Balkar Republic,Кабардино-Балкарская Республика,RU,North Caucasian,Total,,39987.6,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
83,1,Kabardino-Balkar Republic,Кабардино-Балкарская Республика,RU,North Caucasian,Total,,46507.3,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
83,1,Kabardino-Balkar Republic,Кабардино-Балкарская Республика,RU,North Caucasian,Total,,53321.1,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
91,1,Karachay-Cherkess Republic,Карачаево-Черкесская Республика,RU,North Caucasian,Total,,40388.2,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
91,1,Karachay-Cherkess Republic,Карачаево-Черкесская Республика,RU,North Caucasian,Total,,48488.5,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
91,1,Karachay-Cherkess Republic,Карачаево-Черкесская Республика,RU,North Caucasian,Total,,56074.4,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
90,1,Republic of North Ossetia-Alania,Республика Северная Осетия - Алания,RU,North Caucasian,Total,,41058.6,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
90,1,Republic of North Ossetia-Alania,Республика Северная Осетия - Алания,RU,North Caucasian,Total,,48163.3,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
90,1,Republic of North Ossetia-Alania,Республика Северная Осетия - Алания,RU,North Caucasian,Total,,54071,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
96,1,Chechen Republic,Чеченская Республика,RU,North Caucasian,Total,,37589.2,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
96,1,Chechen Republic,Чеченская Республика,RU,North Caucasian,Total,,41839.5,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
96,1,Chechen Republic,Чеченская Республика,RU,North Caucasian,Total,,46403.5,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
07,1,Stavropol Krai,Ставропольский край,RU,North Caucasian,Total,,47054.2,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
07,1,Stavropol Krai,Ставропольский край,RU,North Caucasian,Total,,57182.7,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
07,1,Stavropol Krai,Ставропольский край,RU,North Caucasian,Total,,66297.6,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2025,,RU-FD-NorthCaucasian,OKATO_FEDERAL_SUBJECT,federal_subject,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
RU-FD-Volga,0,Volga Federal District,Приволжский федеральный округ,RU,Volga,Total,,55723.7,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2023,,RU-NAT,OKATO_MACRO,federal_district,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
RU-FD-Volga,0,Volga Federal District,Приволжский федеральный округ,RU,Volga,Total,,67588.6,RUB,monthly,average_monthly_nominal_accrued_wage,annual_regional_total,2024,,RU-NAT,OKATO_MACRO,federal_district,https://rosstat.gov.ru/storage/mediabank/tab4-zpl-2025.xlsx,2026-07-29
